timestamp,x
2013-12-31T00:00:00.0,-151.47575842480327
2014-03-31T00:00:00.0,-116.48442063240772
2014-06-30T00:00:00.0,-57.59721755167574
2014-09-30T00:00:00.0,-23.80268388851996
2014-12-31T00:00:00.0,28.30184036435033
2015-03-31T00:00:00.0,54.26857453403225
2015-06-30T00:00:00.0,82.13641115414366
2015-09-30T00:00:00.0,104.78828522795666
2015-12-31T00:00:00.0,118.37919660305026
2016-03-31T00:00:00.0,144.4901610350132
2016-06-30T00:00:00.0,147.40701119037968
2016-09-30T00:00:00.0,147.80006814288285
2016-12-31T00:00:00.0,166.79115047509646
2017-03-31T00:00:00.0,174.64483804297183
2017-06-30T00:00:00.0,209.5737032802935
2017-09-30T00:00:00.0,220.84072155233537
2017-12-31T00:00:00.0,233.8167925228953
2018-03-31T00:00:00.0,245.49907638650313
2018-06-30T00:00:00.0,268.28586021568566
2018-09-30T00:00:00.0,258.8896571491733
2018-12-31T00:00:00.0,242.30319631133582
2019-03-31T00:00:00.0,224.930552438892
2019-06-30T00:00:00.0,201.87092273656387
2019-09-30T00:00:00.0,177.72776240895786
2019-12-31T00:00:00.0,149.80887744564615
2020-03-31T00:00:00.0,123.5692264303359
2020-06-30T00:00:00.0,94.56360677038869
